seed,steps,shared,recipe,A_on_union,B_on_union,pre,pre_A,pre_B,post,post_A,post_B,E_A,E_B,E_C,E_E,E_D_plus,E_D_minus
2,800,1,sum+label,0.6088733673095703,0.5853279232978821,0.9449309706687927,0.9545599222183228,0.947420597076416,0.9879354238510132,0.9876072406768799,0.9831348657608032,0.07114451008341285,0.1460740708856934,0.2252823094746989,0.33640931123142814,0.15712839838041778,0.06396139994434885
2,800,2,copyA,0.7527062892913818,0.7601635456085205,0.7527062892913818,0.9942802786827087,0.6779981255531311,0.972576379776001,0.9698125123977661,0.9669499397277832,0.023666185580551474,0.11926320792786912,0.14355222894319755,0.32305093875524193,0.2843246500134992,0.10614278877964088
2,800,2,avg+avghead,0.7527062892913818,0.7601635456085205,0.5768582820892334,0.6854146718978882,0.7548001408576965,0.9862881898880005,0.9869717359542847,0.9826880693435669,0.023666185580551474,0.11926320792786912,0.14355222894319755,0.32305093875524193,0.2843246500134992,0.10614278877964088
2,800,2,avg+label,0.7527062892913818,0.7601635456085205,0.953331708908081,0.9637750387191772,0.9704123139381409,0.9882126450538635,0.9885605573654175,0.9870947599411011,0.023666185580551474,0.11926320792786912,0.14355222894319755,0.32305093875524193,0.2843246500134992,0.10614278877964088
2,800,2,single+label,0.7527062892913818,0.7601635456085205,0.79071444272995,0.8064823746681213,0.9156436920166016,0.9896559715270996,0.9882428050041199,0.9874094724655151,0.023666185580551474,0.11926320792786912,0.14355222894319755,0.32305093875524193,0.2843246500134992,0.10614278877964088
2,800,2,sum+label,0.7527062892913818,0.7601635456085205,0.951888382434845,0.9726724028587341,0.9603399038314819,0.9906182289123535,0.9888783097267151,0.9883537888526917,0.023666185580551474,0.11926320792786912,0.14355222894319755,0.32305093875524193,0.2843246500134992,0.10614278877964088
2,800,3,copyA,0.9942802786827087,0.995551347732544,0.9942802786827087,0.9942802786827087,0.9942802786827087,0.9901493787765503,0.9901493787765503,0.9901493787765503,0.003393258056408171,0.012861198071274971,0.01263140237762316,0.28435191622589595,0.5165921611563921,0.17017006411240568
2,800,3,avg+avghead,0.9942802786827087,0.995551347732544,0.9885605573654175,0.9885605573654175,0.9885605573654175,0.9920559525489807,0.9920559525489807,0.9920559525489807,0.003393258056408171,0.012861198071274971,0.01263140237762316,0.28435191622589595,0.5165921611563921,0.17017006411240568
2,800,3,avg+label,0.9942802786827087,0.995551347732544,0.9885605573654175,0.9885605573654175,0.9885605573654175,0.9920559525489807,0.9920559525489807,0.9920559525489807,0.003393258056408171,0.012861198071274971,0.01263140237762316,0.28435191622589595,0.5165921611563921,0.17017006411240568
2,800,3,single+label,0.9942802786827087,0.995551347732544,0.9926914572715759,0.9926914572715759,0.9926914572715759,0.9933270215988159,0.9933270215988159,0.9933270215988159,0.003393258056408171,0.012861198071274971,0.01263140237762316,0.28435191622589595,0.5165921611563921,0.17017006411240568
2,800,3,sum+label,0.9942802786827087,0.995551347732544,0.9895138144493103,0.9895138144493103,0.9895138144493103,0.9920559525489807,0.9920559525489807,0.9920559525489807,0.003393258056408171,0.012861198071274971,0.01263140237762316,0.28435191622589595,0.5165921611563921,0.17017006411240568
