parent_a,parent_b,layer,norm_ratio,w,A,B,C,E,D_plus,D_minus
09111d7d,cb3a86af,layer3.2.conv2.weight,0.7035367288913108,0.08637602105347147,0.0,0.27794592445334343,0.2809971822792909,0.4410568932673657,0.0,0.0
09111d7d,d8bd0bc0,conv1.weight,0.798823658589799,0.002161119016201349,0.0,0.0,0.0,0.0,0.949854716235635,0.05014528376436502
09111d7d,d8bd0bc0,layer1.0.conv1.weight,0.7719252871201417,0.007347115892496481,0.018060411707241247,0.012471602731999923,0.06319181566524423,0.28286671718923945,0.615500505615069,0.007908947091206145
09111d7d,d8bd0bc0,layer1.0.conv2.weight,0.7704758891175271,0.005915479077143051,0.01612511761899908,0.026985099918428374,0.1104925036786679,0.14111221499639184,0.7000124608389506,0.005272602948562231
09111d7d,d8bd0bc0,layer1.1.conv1.weight,0.7511852517695183,0.00399122121879532,0.007990563506394864,0.015799103452985904,0.10713021069921391,0.1544632568205222,0.6644344357219449,0.050182429798938125
09111d7d,d8bd0bc0,layer1.1.conv2.weight,0.7201648912971789,0.004221387330761442,0.0037398903206499984,0.046019546664254424,0.07282282979216088,0.18413910366286224,0.6781991544503314,0.015079475109741041
09111d7d,d8bd0bc0,layer1.2.conv1.weight,0.7218782295241618,0.0034197019775501027,0.0,0.04135477166389621,0.10231043498846193,0.2118877719142862,0.5899715992072437,0.05447542222611186
09111d7d,d8bd0bc0,layer1.2.conv2.weight,0.6960626391591183,0.0028217999530661987,0.0080358007330305,0.04827171453693835,0.042267337178839175,0.2793339055039434,0.5083061600541018,0.11378508199314681
09111d7d,d8bd0bc0,layer2.0.conv1.weight,0.7111672428467305,0.0033830166868996443,0.0012897056987963632,0.018499042526287892,0.06167884840533869,0.5655021601851021,0.3070138668180935,0.046016376366381576
09111d7d,d8bd0bc0,layer2.0.conv2.weight,0.7286268866822799,0.006988239456460029,0.005432542182000371,0.01874369249659105,0.11870625870805446,0.5881719437573966,0.2563087958732546,0.012636766982703
09111d7d,d8bd0bc0,layer2.0.shortcut.0.weight,0.7316545258264714,0.0033561968476018833,0.0032535419291647156,0.026950061643044684,0.12190456244006315,0.43714709641602584,0.3864253963180689,0.024319341253632786
09111d7d,d8bd0bc0,layer2.1.conv1.weight,0.7277272177556157,0.006216600864383758,0.011040723015259036,0.027230145495509672,0.14614954256082197,0.2919525691302518,0.3961063233739537,0.12752069642420394
09111d7d,d8bd0bc0,layer2.1.conv2.weight,0.7279096357654873,0.007105438742941915,0.0016522156958426084,0.02592755073098971,0.12188557962134429,0.2619587899324815,0.5504548635357688,0.03812100048357318
09111d7d,d8bd0bc0,layer2.2.conv1.weight,0.7234269468227067,0.0055299455728864315,0.0,0.006967061248431808,0.08144117815622595,0.5632363118954768,0.3239048099368067,0.02445063876305879
09111d7d,d8bd0bc0,layer2.2.conv2.weight,0.7315230474811523,0.007705477930582646,0.0015840609186541972,0.02292792977054696,0.07681399001359678,0.42371056248773153,0.4618503934870798,0.01311306332239078
09111d7d,d8bd0bc0,layer3.0.conv1.weight,0.7271350617650207,0.01370100725318753,0.0,0.018822833323469196,0.009192034054448626,0.3099922304152016,0.6440710612619984,0.017921840944882344
09111d7d,d8bd0bc0,layer3.0.conv2.weight,0.7154275385910178,0.04129861804206415,0.006223273993795521,0.0196832267234791,0.16639738581788216,0.4629229159901504,0.31587217119952654,0.028901026275166344
09111d7d,d8bd0bc0,layer3.0.shortcut.0.weight,0.7121641044963353,0.024720107307111154,0.0,0.01182029992442302,0.0,0.4287580579141428,0.5317944220161577,0.02762722014527656
09111d7d,d8bd0bc0,layer3.1.conv1.weight,0.7234110387527715,0.029049857920715808,0.003686648320610056,0.04023192896985365,0.2010769633788421,0.24048840022817528,0.43473959389768446,0.07977646520483449
09111d7d,d8bd0bc0,layer3.1.conv2.weight,0.710847947251558,0.06332905040049655,0.0,0.19895157357852591,0.5527027334520708,0.24834569296940331,0.0,0.0
09111d7d,d8bd0bc0,layer3.2.conv1.weight,0.7041696333373062,0.039782591544207664,0.02537659168129978,0.0327790439860387,0.08352706766726427,0.28618462675152706,0.5377204175423571,0.03441225237151316
09111d7d,d8bd0bc0,layer3.2.conv2.weight,0.6941293226100078,0.07157678686204066,0.0,0.0,0.13157186610374777,0.23115032946834627,0.6215199965213136,0.0157578079065923
09111d7d,e1762771,conv1.weight,0.7738621311808181,0.00215232036718561,0.0,0.0,0.0,0.0,0.9453157933026737,0.054684206697326314
09111d7d,e1762771,layer1.0.conv1.weight,0.7889748474636171,0.006425746257666285,0.011173811296237018,0.026901484739677583,0.0998089935576898,0.27473941134786867,0.5736550222109068,0.013721276847620107
09111d7d,e1762771,layer1.0.conv2.weight,0.7719275954380456,0.005225457505380482,0.024673515034866582,0.03692257197115861,0.0882429151390013,0.37536651512900776,0.4658205782376215,0.008973904488344285
09111d7d,e1762771,layer1.1.conv1.weight,0.7923218072997086,0.004152284071913059,0.01136745185541476,0.043286306027281375,0.09410042894585725,0.35167677401053676,0.49270580573388745,0.006863233427022397
09111d7d,e1762771,layer1.1.conv2.weight,0.7942654816632646,0.0042318933005836635,0.018439177654919387,0.05699539071306425,0.051127149380665274,0.10328757189407052,0.7472958865454766,0.022854823811803888
09111d7d,e1762771,layer1.2.conv1.weight,0.7842713184389002,0.0036869681447172864,0.006682179710644961,0.084222625334315,0.06448699597256098,0.3558152777404393,0.4878994677277318,0.0008934535143079694
09111d7d,e1762771,layer1.2.conv2.weight,0.7428083022779196,0.0031532719591037903,0.0030292826008887167,0.04365122210006122,0.0626784732157415,0.3535543163758527,0.526908750306103,0.010177955401352884
09111d7d,e1762771,layer2.0.conv1.weight,0.771613553092253,0.0035498110732570887,0.0,0.006585583525849414,0.0346361679302891,0.22118628515406355,0.7170670705100369,0.020524892879761097
09111d7d,e1762771,layer2.0.conv2.weight,0.7429135722485041,0.00748550597605091,0.002062144378929291,0.0018674757674893153,0.08309163614534282,0.3856150616385741,0.5131873026989168,0.01417637937074771
09111d7d,e1762771,layer2.0.shortcut.0.weight,0.7493128173526863,0.0038534404602314897,0.0016169568051744387,0.017479938907190767,0.040480611361243216,0.3438435407942196,0.5833077119877048,0.013271240144467305
09111d7d,e1762771,layer2.1.conv1.weight,0.7440609156258373,0.006759223696185444,0.010650471716321148,0.020617268027998972,0.0975499400017366,0.3031269127931892,0.5117166576626903,0.05633874979806383
09111d7d,e1762771,layer2.1.conv2.weight,0.7114053124210376,0.008200749604391919,0.0,0.008258558397201127,0.058388074030415384,0.23435907129424388,0.653516568571908,0.045477727706231603
09111d7d,e1762771,layer2.2.conv1.weight,0.7085869071584414,0.006084084398182562,0.0,0.012893019571252662,0.004310161777806159,0.3789434234997728,0.5585880234414665,0.04526537170970159
09111d7d,e1762771,layer2.2.conv2.weight,0.7273742622766488,0.009085751999580888,0.002479423178984045,0.0138831583931599,0.13142713291830002,0.25844556808505564,0.5525858929550789,0.04117882446942154
09111d7d,e1762771,layer3.0.conv1.weight,0.7257261292623306,0.015007565482538256,0.0,0.02195776044151101,0.14350693634338177,0.335552967342017,0.47993376500996493,0.019048570863125128
09111d7d,e1762771,layer3.0.conv2.weight,0.7145032403145911,0.045293950583722174,0.005944782420684085,0.03312417930947452,0.02592061976891835,0.27263914728477884,0.5988250896509172,0.06354618156522707
09111d7d,e1762771,layer3.0.shortcut.0.weight,0.7352841035564613,0.028082561246621757,0.0,0.013067949297292318,0.26468619157285345,0.10482318005941296,0.5959521776622817,0.02147050140815951
09111d7d,e1762771,layer3.1.conv1.weight,0.7210345403448151,0.03507633915317912,0.0,0.05688622695201495,0.009024035482202547,0.35746240371181875,0.548533550415739,0.02809378343822468
09111d7d,e1762771,layer3.1.conv2.weight,0.723124814767964,0.06806169410816042,0.0,0.2710425769044112,0.0,0.06421061624328515,0.6625174037154522,0.0022294031368514686
09111d7d,e1762771,layer3.2.conv1.weight,0.7342661579444384,0.04395949313909455,0.1382022919404103,0.01687168033254419,0.11349406203536012,0.1658165010270091,0.5636322488697688,0.0019832157949075052
09111d7d,e1762771,layer3.2.conv2.weight,0.7238707929645919,0.07708404588686568,0.0,0.03234516685565444,0.0,0.5357325997556429,0.40989262224751016,0.022029611141192517
1887bcd2,366f9057,conv1.weight,0.7917594695893175,0.0028030259024957953,0.06488412371978995,0.08794401245959321,0.13140339866804646,0.0,0.7051499302087526,0.010618534943817788
1887bcd2,366f9057,layer1.0.conv1.weight,0.8265196759054341,0.01098575899592828,0.0,0.0,0.1792258160222396,0.09963782021895651,0.7183866488670776,0.002749714891726267
1887bcd2,366f9057,layer1.0.conv2.weight,0.8108637575565607,0.008755681411169287,0.0,0.054726060371213754,0.11502340821488945,0.15713481103922547,0.669569258814286,0.003546461560385385
1887bcd2,366f9057,layer1.1.conv1.weight,0.8075353312831396,0.0063133992048117656,0.0,0.031103658240952833,0.028895520133852038,0.2034324252160322,0.7313031527765627,0.0052652436326002475
1887bcd2,366f9057,layer1.1.conv2.weight,0.8236324106523336,0.006628784206545054,0.0,0.02805853560381852,0.07002492669196186,0.13566918385319518,0.7643344325138585,0.001912921337165918
1887bcd2,366f9057,layer1.2.conv1.weight,0.816913796848314,0.006066442115495311,0.0067779569611725815,0.08961417239427025,0.10826501563903076,0.13947775409993873,0.6556098977542922,0.00025520315129541355
1887bcd2,366f9057,layer1.2.conv2.weight,0.7929372942842045,0.004309368879640835,0.0,0.049625544859077386,0.11855177904858896,0.16953368858427295,0.6581585828660953,0.00413040464196543
1887bcd2,366f9057,layer2.0.conv1.weight,0.7491449925384879,0.004290872877790669,0.0,0.023146534616310683,0.05345340077189753,0.25712935584279606,0.5677611049802522,0.09850960378874346
1887bcd2,366f9057,layer2.0.conv2.weight,0.7179961093740317,0.008131305229066684,0.0065165081902818925,0.023941069308261235,0.09037923363089383,0.2327444367950193,0.5243958620632304,0.12202289001231352
1887bcd2,366f9057,layer2.0.shortcut.0.weight,0.690802891823785,0.00368240847090106,0.0025433441090237725,0.016069739492090618,0.121252354338838,0.26889374122573984,0.5418475007945912,0.04939332003971654
1887bcd2,366f9057,layer2.1.conv1.weight,0.6698013880711008,0.006727211196855192,0.0037936854415395738,0.011135261115817146,0.11706949953747324,0.2408226321793617,0.5808610510500842,0.04631787067572437
1887bcd2,366f9057,layer2.1.conv2.weight,0.6624770962100854,0.007436662595263073,0.0,0.013277678122229856,0.037226254515351796,0.42136208613445925,0.4899887063515957,0.038145274876363267
1887bcd2,366f9057,layer2.2.conv1.weight,0.6544421697370795,0.006149017843209896,0.0024592586844349247,0.009816360339966392,0.1283462371330766,0.27374795793017925,0.44572779443355176,0.139902391478791
1887bcd2,366f9057,layer2.2.conv2.weight,0.6638429406085576,0.008409227896347363,0.0,0.02219789669662018,0.03258483429274789,0.3189835058535662,0.5503780544468294,0.07585570871023632
1887bcd2,366f9057,layer3.0.conv1.weight,0.6765089268324529,0.012149029356307156,0.0,0.0,0.009572819426115728,0.4101754668571466,0.4497109337942716,0.1305407799224659
1887bcd2,366f9057,layer3.0.conv2.weight,0.6750532906496268,0.042438257105260155,0.0,0.018801626934899604,0.0,0.29699065399820945,0.6674740745779737,0.01673364448891726
1887bcd2,366f9057,layer3.0.shortcut.0.weight,0.666692631523361,0.026606357396730906,0.018944378750736915,0.0,0.061288955721513154,0.1611422759498785,0.7315602093077604,0.027064180270111014
1887bcd2,366f9057,layer3.1.conv1.weight,0.6924763405556831,0.030623161509164953,0.0,0.0,0.06602171320466951,0.427801030868626,0.4216504671774592,0.08452678874924516
1887bcd2,366f9057,layer3.1.conv2.weight,0.7023161183689093,0.0536839380162172,0.0,0.023282206632204233,0.3160205984629596,0.15335411755240166,0.42631153547373885,0.08103154187869567
1887bcd2,366f9057,layer3.2.conv1.weight,0.6891123689331349,0.035242790878898,0.0,0.019193451031003828,0.07133265564837923,0.7957266070980685,0.10621656156788271,0.007530724654665637
1887bcd2,366f9057,layer3.2.conv2.weight,0.6895802717990676,0.06630217661148433,0.0,0.0,0.21511510280143054,0.18244268525453394,0.5467259446907939,0.05571626725324141
1887bcd2,5ffed8da,conv1.weight,0.8417870471605827,0.0022389767731771752,0.18423623439268152,0.0,0.0,0.0,0.8054204642750504,0.010343301332267988
1887bcd2,5ffed8da,layer1.0.conv1.weight,0.8407978246474449,0.009194860078017592,0.02837710006848732,0.019501443328412582,0.07171344380807364,0.00609433885603344,0.838100006351167,0.036213667587826105
1887bcd2,5ffed8da,layer1.0.conv2.weight,0.849917561427964,0.007156192377891488,0.017350017720291846,0.012306254493468607,0.052624757104136596,0.12988341446536358,0.7811458291234932,0.006689727093246208
1887bcd2,5ffed8da,layer1.1.conv1.weight,0.848863618639879,0.00520404383617188,0.004382662640582034,0.019628675690179,0.05776124931362652,0.09112795456601014,0.8233439786061694,0.0037554791834329393
1887bcd2,5ffed8da,layer1.1.conv2.weight,0.8369493226371636,0.005145310821089695,0.020949150971613394,0.022175164618460683,0.05425912632798656,0.04805380486009781,0.8488450491998049,0.005717704022036829
1887bcd2,5ffed8da,layer1.2.conv1.weight,0.8125609473009884,0.004335712757769761,0.007083328864097346,0.012105952590652076,0.07136249520962178,0.21904514101488368,0.6771203580104025,0.013282724310342378
1887bcd2,5ffed8da,layer1.2.conv2.weight,0.8220269536345844,0.0033165590902156043,0.00617789792969468,0.008655968284827412,0.08094445367543299,0.0876549975157287,0.8065980314719006,0.009968651122415729
1887bcd2,5ffed8da,layer2.0.conv1.weight,0.7413791085755195,0.0036780083078050874,0.0,0.014553633975883688,0.04677156837070364,0.3430469052157253,0.5751899406068807,0.0204379518308069
1887bcd2,5ffed8da,layer2.0.conv2.weight,0.721318875846022,0.007107615352902308,0.0,0.016531121929402547,0.0188221303847702,0.4866921256561713,0.4513384212628365,0.026616200766819358
1887bcd2,5ffed8da,layer2.0.shortcut.0.weight,0.7230491900468382,0.003480592969486007,0.0,0.017955836850652943,0.00802285777613935,0.43834706281331187,0.460259735547939,0.07541450701195677
1887bcd2,5ffed8da,layer2.1.conv1.weight,0.7431259086751422,0.0069036848170893166,0.0049266150156435035,0.015820948885125974,0.0898534061589481,0.235034904164901,0.6037536616665191,0.050610464108862475
1887bcd2,5ffed8da,layer2.1.conv2.weight,0.7362619416813735,0.008943272449654534,0.014045504184836645,0.024500978192033257,0.08740278663868062,0.3783875866039547,0.45034711223120005,0.045316032149294784
1887bcd2,5ffed8da,layer2.2.conv1.weight,0.7346882523002525,0.007321712154191371,0.0,0.01788042519437964,0.214748842047226,0.3457376137342362,0.3865076423678215,0.03512547665633671
1887bcd2,5ffed8da,layer2.2.conv2.weight,0.7170336861278739,0.011155862032595736,0.007711468656509873,0.01630096972908463,0.22086514816749903,0.38453129128355457,0.2977236456432827,0.0728674765200693
1887bcd2,5ffed8da,layer3.0.conv1.weight,0.7324770104783864,0.01680032612572699,0.024741574018021108,0.015619066629813652,0.11783780073054681,0.21791875228074847,0.5431904404966881,0.08069236584418182
1887bcd2,5ffed8da,layer3.0.conv2.weight,0.7160273992880712,0.05458656234028629,0.005242202191491218,0.0,0.09629835654870346,0.6510739518549815,0.23734410390199864,0.010041385502825132
1887bcd2,5ffed8da,layer3.0.shortcut.0.weight,0.7272473435077066,0.03455242694545747,0.0219930258031912,0.06856289223115355,0.0,0.28995404450138806,0.5881149340792308,0.03137510338503632
1887bcd2,5ffed8da,layer3.1.conv1.weight,0.7108745090238551,0.04398575451448486,0.009991833532470393,0.01504358714277264,0.22096954702390711,0.38104859747052644,0.3646744079247088,0.008272026905614604
1887bcd2,5ffed8da,layer3.1.conv2.weight,0.7243302804718582,0.08399575913545532,0.0,0.011245054757285475,0.2185198184079775,0.0,0.5548976175309964,0.21533750930374057
1887bcd2,5ffed8da,layer3.2.conv1.weight,0.7716246952076118,0.05614613646349336,0.023255244980163074,0.006126129484128524,0.2050034150938644,0.17524122570206552,0.5778128933723138,0.01256109136746463
1887bcd2,5ffed8da,layer3.2.conv2.weight,0.7642967212983685,0.1206484226675168,0.06808760647306494,0.0,0.05641237582723676,0.0,0.7866972334211499,0.08880278427854832
1887bcd2,88ed44d1,conv1.weight,0.869828048184668,0.002542666111354613,0.0,0.0,0.0,0.03295733242624809,0.9592155216554955,0.007827145918256319
1887bcd2,88ed44d1,layer1.0.conv1.weight,0.8998855579476749,0.01109795715835695,0.0,0.0,0.011130109382683228,0.10569611861001611,0.8831737720073005,0.0
1887bcd2,88ed44d1,layer1.0.conv2.weight,0.8798391290535726,0.007832519299077497,0.0026520305030559763,0.0212267457000044,0.022053653133546413,0.09541759248741634,0.8586174869962876,3.2491179689267905e-05
1887bcd2,88ed44d1,layer1.1.conv1.weight,0.8529184402025887,0.005695640249733342,0.0024956325440188597,0.036051377193456684,0.04123582992224942,0.15221073213449393,0.7672139943515489,0.0007924338542322075
1887bcd2,88ed44d1,layer1.1.conv2.weight,0.8531423186694961,0.005384137438861262,0.004468227982721739,0.021054929026392052,0.02953505459410049,0.098889482060293,0.8460523063364925,0.0
1887bcd2,88ed44d1,layer1.2.conv1.weight,0.8518700766551437,0.004537072994368015,0.0029409274156208956,0.03070399945311253,0.026090648386560947,0.05725596096298327,0.8708414563817077,0.012167007400014798
1887bcd2,88ed44d1,layer1.2.conv2.weight,0.7878496421201573,0.003104811319312742,0.016553484558331548,0.03954961373304775,0.09324016681082285,0.3307863744096676,0.5198703604881305,0.0
1887bcd2,88ed44d1,layer2.0.conv1.weight,0.7366180864475748,0.003199230399492347,0.002305192968232723,0.03385815715118065,0.07679505079482972,0.63420394232805,0.24939018874943233,0.003447468008274569
1887bcd2,88ed44d1,layer2.0.conv2.weight,0.7220623862730143,0.005790089596309562,0.0036340301405895126,0.020804814545279472,0.07417290427678415,0.2717422424853806,0.5224053305478881,0.10724067800407824
1887bcd2,88ed44d1,layer2.0.shortcut.0.weight,0.7080623275946941,0.0026918763753385963,0.007539368886681444,0.05016526557773925,0.11568193608844353,0.40236092659498174,0.3084790642876865,0.11577343856446752
1887bcd2,88ed44d1,layer2.1.conv1.weight,0.7020056046496465,0.004775006227687808,0.003081690123767838,0.028690612508565035,0.1189452114338437,0.38250826330306126,0.4112524923961118,0.05552173023465034
1887bcd2,88ed44d1,layer2.1.conv2.weight,0.7078219289856671,0.005886340984989656,0.004565057299719277,0.029444955816306465,0.05049297395694674,0.43668474516341205,0.43429513917698087,0.04451712858663453
1887bcd2,88ed44d1,layer2.2.conv1.weight,0.6991720971682561,0.005178386820370683,0.0057600115423725555,0.014133825056088432,0.0978756856465989,0.39759106063989547,0.3786901032992593,0.10594931381578541
1887bcd2,88ed44d1,layer2.2.conv2.weight,0.7037491219263633,0.006833310954879093,0.0,0.018528614843187616,0.07286552361959243,0.2750907210923592,0.5609788630963108,0.07253627734854992
1887bcd2,88ed44d1,layer3.0.conv1.weight,0.7148756459278369,0.010374621740538423,0.0044806823798231145,0.0035389642487028195,0.04680890952518269,0.40453814983653524,0.5216036135081028,0.019029680501653223
1887bcd2,88ed44d1,layer3.0.conv2.weight,0.7149204717771713,0.03468473750850013,0.0,0.015535991708726287,0.023867026692877307,0.3824099277579097,0.48589170858248754,0.09229534525799901
1887bcd2,88ed44d1,layer3.0.shortcut.0.weight,0.7440538961811721,0.02183273516355389,0.018802078128702628,0.004951584726188783,0.08510640969239501,0.13825109910919361,0.7213501223676223,0.031538705975897585
1887bcd2,88ed44d1,layer3.1.conv1.weight,0.6898460687209891,0.025427668092848004,0.0,0.03738667295219354,0.13507479913199263,0.2148850892820069,0.5319948028118758,0.0806586358219309
1887bcd2,88ed44d1,layer3.1.conv2.weight,0.7097248669886651,0.049745283944531274,0.012690556146251973,0.028294985683316905,0.4026832055532544,0.23134530284362922,0.28366721244281945,0.04131873733072811
1887bcd2,88ed44d1,layer3.2.conv1.weight,0.7415008397666188,0.030108289327379092,0.013237830193502512,0.07976701562629583,0.1939901491893881,0.22087721649875766,0.4548083670885694,0.03731942140348663
1887bcd2,88ed44d1,layer3.2.conv2.weight,0.7361874046723753,0.06618944456174135,0.05942756191610584,0.0,0.11022055923657056,0.0,0.8177702720266475,0.012581606820676203
1887bcd2,905afff7,conv1.weight,0.9297258053552048,0.003057015367261503,0.10304560784542365,0.0,0.0,0.0,0.8969543921545763,0.0
1887bcd2,905afff7,layer1.0.conv1.weight,0.9146189173746064,0.01087642553115918,0.0,0.01940859651036564,0.0,0.017210742458418016,0.9633806610312163,0.0
1887bcd2,905afff7,layer1.0.conv2.weight,0.8980278729170875,0.007897306196712084,0.0,0.014665882540054286,0.021133381618157893,0.03668111034433157,0.9273400011084433,0.00017962438901329694
1887bcd2,905afff7,layer1.1.conv1.weight,0.8799405161535981,0.005812858273827779,0.0143917046467197,0.01687340157303285,0.042534096301939356,0.04614021641190533,0.879649137576014,0.000411443490388847
1887bcd2,905afff7,layer1.1.conv2.weight,0.8874725471980617,0.005668844411585064,0.0,0.03964999764867006,0.026547010789872722,0.02192353679585232,0.9118794547656047,0.0
1887bcd2,905afff7,layer1.2.conv1.weight,0.8893564389558429,0.004770850823099435,0.011119976093374334,0.020719975496909026,0.03425645148314254,0.027585182848180456,0.9063184140783936,0.0
1887bcd2,905afff7,layer1.2.conv2.weight,0.8362592153283134,0.00312669532529297,0.0,0.032220792061413886,0.027869532336539722,0.14469106230975212,0.7942623307308029,0.0009562825614914614
1887bcd2,905afff7,layer2.0.conv1.weight,0.7655509465678779,0.0030333573613516547,0.0,0.029221541469094184,0.047647559190793345,0.35922513214355495,0.5378315262325825,0.026074240963975075
1887bcd2,905afff7,layer2.0.conv2.weight,0.7472438578121623,0.005449274342547572,0.0015996711685809357,0.023036840314469873,0.07410273027792852,0.29133438467463063,0.5520841277846256,0.057842245779764496
1887bcd2,905afff7,layer2.0.shortcut.0.weight,0.7280851343389159,0.0025211727579739383,0.0019153499253095347,0.0184653532223886,0.10247644213392926,0.3419466743734454,0.4784341296399475,0.05676205070497985
1887bcd2,905afff7,layer2.1.conv1.weight,0.7365061795242771,0.004484024727289249,0.001576319289848215,0.010008215514374818,0.07385803455654369,0.27188507280120205,0.5931663227118603,0.04950603512617096
1887bcd2,905afff7,layer2.1.conv2.weight,0.7271525860965382,0.005386331753113406,0.00555710696351587,0.019262604797969658,0.12611232819181256,0.3008840837164344,0.3067360446484042,0.24144783168186332
1887bcd2,905afff7,layer2.2.conv1.weight,0.7472348457954257,0.004745493687028276,0.0028999162655449387,0.013068602380932288,0.08514211478602672,0.3752001452346639,0.49026809212148514,0.03342112921134705
1887bcd2,905afff7,layer2.2.conv2.weight,0.7118194837110319,0.006381931453036331,0.001302369264188546,0.013033511193620798,0.13140761158580325,0.4358203868507716,0.33069541736585745,0.08774070373975827
1887bcd2,905afff7,layer3.0.conv1.weight,0.7101315382821471,0.009279923978196923,0.003171929884285156,0.02407723749802556,0.02316994495758496,0.46368346666201765,0.45379133385703546,0.03210608714105136
1887bcd2,905afff7,layer3.0.conv2.weight,0.7178770496844944,0.03232267873708328,0.0,0.1171612421859859,0.046314518856719535,0.4266173992798009,0.3539549184932758,0.05595192118421773
1887bcd2,905afff7,layer3.0.shortcut.0.weight,0.7122507778102004,0.021850107758398372,0.010846637253213285,0.0,0.013035470032927505,0.14827757262179475,0.756271222289073,0.0715690978029915
1887bcd2,905afff7,layer3.1.conv1.weight,0.7361793209827429,0.02461321129774368,0.0539019307694623,0.06380523765496326,0.133801944472189,0.20577468029459595,0.5216705289340113,0.021045677874778096
1887bcd2,905afff7,layer3.1.conv2.weight,0.7385371171401648,0.04794199909878355,0.07068453134618856,0.041697052175648744,0.052634597568559864,0.0,0.8065434308155627,0.02844038809404029
1887bcd2,905afff7,layer3.2.conv1.weight,0.7367132541687792,0.02850448350562837,0.03434202156086952,0.22264954557798325,0.21883282912497423,0.023852992022771725,0.48513397429160504,0.015188637421796306
1887bcd2,905afff7,layer3.2.conv2.weight,0.717695891171048,0.06056918687631706,0.06586452816947173,0.0,0.1572108455676018,0.0,0.7659046213944825,0.011020004868443947
1887bcd2,be2e50e9,conv1.weight,0.7904952267287121,0.0018800545345236826,0.0,0.2036238587398723,0.7122029665784917,0.08417317468163613,0.0,0.0
1887bcd2,be2e50e9,layer1.0.conv1.weight,0.8072011789394157,0.008182358955734307,0.03658203351539636,0.014667993231269083,0.05115228735014599,0.5878097777970851,0.30978790810610335,0.0
1887bcd2,be2e50e9,layer1.0.conv2.weight,0.7843587081581779,0.006040883146863712,0.027208999392324545,0.0284547942033063,0.12537374453677655,0.24897177024586734,0.5386381451769935,0.03135254644473164
1887bcd2,be2e50e9,layer1.1.conv1.weight,0.7841162247615373,0.004341759203750613,0.020975848409581124,0.015974603975434574,0.07558875528967494,0.4138112824634318,0.3429789950792303,0.13067051478264713
1887bcd2,be2e50e9,layer1.1.conv2.weight,0.7994576159652552,0.0042727984952750115,0.020610950842152358,0.01965269645853462,0.0459886372043669,0.2121021641851811,0.6788052711077122,0.022840280202052914
1887bcd2,be2e50e9,layer1.2.conv1.weight,0.7961531379963892,0.0034624192826150004,0.03239577934702034,0.019558926562056936,0.043419766624343076,0.10410186364587544,0.6290005888693586,0.17152307495134553
1887bcd2,be2e50e9,layer1.2.conv2.weight,0.7862706410956115,0.0025295049528013145,0.029339893458914267,0.036832482670718314,0.08183596016228445,0.5818431560568,0.2642231895075985,0.005925318143684352
1887bcd2,be2e50e9,layer2.0.conv1.weight,0.7482169841023035,0.002665542324523727,0.0108327398002064,0.02082939389372686,0.08378603134581054,0.27231318187575815,0.45361704693347205,0.15862160615102588
1887bcd2,be2e50e9,layer2.0.conv2.weight,0.7291942325533189,0.004885504680431964,0.012875830349084653,0.015628144136167504,0.13029957533285672,0.4019138544090973,0.3258161275975668,0.11346646817522686
1887bcd2,be2e50e9,layer2.0.shortcut.0.weight,0.7405330184663494,0.002325958421714109,0.01744372731350498,0.018973203576449625,0.10466503893728572,0.49370504409145943,0.3109104737983319,0.05430251228296839
1887bcd2,be2e50e9,layer2.1.conv1.weight,0.72295316955852,0.004345053431115224,0.007247492057039723,0.02107613304593084,0.12039592638475687,0.3207741974473298,0.41053026909442214,0.11997598197052052
1887bcd2,be2e50e9,layer2.1.conv2.weight,0.7280077755765021,0.005082050468603709,0.0095489355419052,0.013502237540458381,0.12446010762805045,0.30748653637021206,0.3983760579560256,0.1466261249633484
1887bcd2,be2e50e9,layer2.2.conv1.weight,0.7476492619916764,0.004577906673123093,0.011217481686031743,0.009091694897183736,0.11781758141130926,0.3156666062527025,0.4509089512003249,0.09529768455244779
1887bcd2,be2e50e9,layer2.2.conv2.weight,0.7386978946980955,0.005906348855396346,0.01283410581064053,0.012394526500670694,0.127184443560763,0.4789501269600018,0.34268871180880867,0.025948085359115157
1887bcd2,be2e50e9,layer3.0.conv1.weight,0.7384958177539719,0.008955547544715798,0.004577301574912613,0.03578722744559029,0.06503824762391656,0.29269456107624603,0.562931389174407,0.038971273104927436
1887bcd2,be2e50e9,layer3.0.conv2.weight,0.7472706857011994,0.031025046317240082,0.0025197944904558904,0.010791544481101383,0.06862907852108938,0.3105661916545149,0.5882060352701309,0.019287355582707676
1887bcd2,be2e50e9,layer3.0.shortcut.0.weight,0.7465216019870407,0.01973319250413737,0.0161793562926969,0.018995249050463077,0.10305299909380783,0.16287565377509944,0.5924197678509755,0.10647697393695724
1887bcd2,be2e50e9,layer3.1.conv1.weight,0.7338758970898636,0.021993268935324245,0.0,0.02429639883014852,0.022122121645394736,0.41059102676022924,0.4835045554022262,0.05948589736200128
1887bcd2,be2e50e9,layer3.1.conv2.weight,0.7068521315493212,0.04020542941093806,0.029943314692084232,0.015552287093126326,0.14667625657586203,0.5181086874362316,0.2886958260043087,0.0010236281983870854
1887bcd2,be2e50e9,layer3.2.conv1.weight,0.7564583167433397,0.026509091260854184,0.0,0.0,0.058343512746871516,0.19563368859803834,0.7268937840000559,0.019129014655034228
